iter	Passed	Remaining
121564	50960	11920
121565	50960	11919
121566	50961	11919
121567	50961	11918
121568	50961	11918
121569	50961	11917
121570	50962	11917
121571	50962	11916
121572	50962	11916
121573	50962	11915
121574	50963	11915
121575	50963	11915
121576	50964	11914
121577	50964	11914
121578	50964	11913
121579	50965	11913
121580	50965	11912
121581	50965	11912
121582	50966	11912
121583	50966	11911
121584	50966	11911
121585	50966	11910
121586	50967	11910
121587	50967	11909
121588	50967	11909
121589	50968	11908
121590	50968	11908
121591	50968	11907
121592	50969	11907
121593	50969	11907
121594	50969	11906
121595	50970	11906
121596	50970	11905
121597	50970	11905
121598	50970	11904
121599	50971	11904
121600	50971	11904
121601	50971	11903
121602	50972	11903
121603	50972	11902
121604	50972	11902
121605	50972	11901
121606	50973	11901
121607	50973	11900
121608	50973	11900
121609	50974	11899
121610	50974	11899
121611	50974	11899
121612	50974	11898
121613	50975	11898
121614	50975	11897
121615	50975	11897
121616	50976	11896
121617	50976	11896
121618	50976	11895
121619	50977	11895
121620	50977	11895
121621	50977	11894
121622	50977	11894
121623	50978	11893
121624	50978	11893
121625	50978	11892
121626	50979	11892
121627	50979	11891
121628	50979	11891
121629	50980	11891
121630	50980	11890
121631	50980	11890
121632	50980	11889
121633	50981	11889
121634	50981	11888
121635	50981	11888
121636	50981	11887
121637	50982	11887
121638	50982	11887
121639	50983	11886
121640	50983	11886
121641	50983	11885
121642	50984	11885
121643	50984	11884
121644	50984	11884
121645	50984	11883
121646	50985	11883
121647	50985	11882
121648	50985	11882
121649	50986	11882
121650	50986	11881
121651	50987	11881
121652	50987	11880
121653	50987	11880
121654	50988	11879
121655	50988	11879
121656	50988	11879
121657	50988	11878
121658	50989	11878
121659	50989	11877
121660	50990	11877
121661	50990	11876
121662	50991	11876
121663	50991	11876
121664	50991	11875
121665	50991	11875
121666	50992	11874
121667	50992	11874
121668	50992	11873
121669	50993	11873
121670	50993	11872
121671	50993	11872
121672	50993	11872
121673	50994	11871
121674	50994	11871
121675	50994	11870
121676	50995	11870
121677	50995	11869
121678	50996	11869
121679	50996	11868
121680	50996	11868
121681	50996	11868
121682	50997	11867
121683	50997	11867
121684	50997	11866
121685	50997	11866
121686	50998	11865
121687	50998	11865
121688	50998	11864
121689	50999	11864
121690	50999	11863
121691	50999	11863
121692	50999	11863
121693	51000	11862
121694	51000	11862
121695	51000	11861
121696	51001	11861
121697	51001	11860
121698	51001	11860
121699	51001	11859
121700	51002	11859
121701	51002	11859
121702	51002	11858
121703	51002	11858
121704	51003	11857
121705	51003	11857
121706	51003	11856
121707	51004	11856
121708	51004	11855
121709	51004	11855
121710	51004	11854
121711	51005	11854
121712	51005	11854
121713	51005	11853
121714	51006	11853
121715	51006	11852
121716	51006	11852
121717	51006	11851
121718	51007	11851
121719	51007	11850
121720	51007	11850
121721	51007	11849
121722	51008	11849
121723	51008	11849
121724	51009	11848
121725	51009	11848
121726	51009	11847
121727	51009	11847
121728	51010	11846
121729	51010	11846
121730	51010	11845
121731	51010	11845
121732	51011	11845
121733	51011	11844
121734	51011	11844
121735	51012	11843
121736	51012	11843
121737	51012	11842
121738	51012	11842
121739	51013	11841
121740	51013	11841
121741	51013	11840
121742	51014	11840
121743	51014	11840
121744	51014	11839
121745	51015	11839
121746	51015	11838
121747	51015	11838
121748	51015	11837
121749	51016	11837
121750	51016	11836
121751	51016	11836
121752	51016	11836
121753	51017	11835
121754	51018	11835
121755	51018	11834
121756	51019	11834
121757	51019	11834
121758	51019	11833
121759	51020	11833
121760	51020	11832
121761	51020	11832
121762	51021	11831
121763	51021	11831
121764	51021	11830
121765	51021	11830
121766	51022	11830
121767	51022	11829
121768	51022	11829
121769	51023	11828
121770	51023	11828
121771	51023	11827
121772	51023	11827
121773	51024	11826
121774	51024	11826
121775	51024	11826
121776	51025	11825
121777	51025	11825
121778	51025	11824
121779	51025	11824
121780	51026	11823
121781	51026	11823
121782	51026	11822
121783	51026	11822
121784	51027	11821
121785	51027	11821
121786	51027	11821
121787	51028	11820
121788	51028	11820
121789	51028	11819
121790	51029	11819
121791	51029	11818
121792	51029	11818
121793	51030	11818
121794	51030	11817
121795	51031	11817
121796	51031	11816
121797	51031	11816
121798	51032	11815
121799	51032	11815
121800	51032	11814
121801	51032	11814
121802	51033	11814
121803	51033	11813
121804	51034	11813
121805	51034	11812
121806	51034	11812
121807	51034	11811
121808	51035	11811
121809	51035	11810
121810	51036	11810
121811	51036	11810
121812	51036	11809
121813	51036	11809
121814	51037	11808
121815	51037	11808
121816	51037	11807
121817	51038	11807
121818	51038	11806
121819	51038	11806
121820	51038	11806
121821	51039	11805
121822	51039	11805
121823	51039	11804
121824	51040	11804
121825	51040	11803
121826	51040	11803
121827	51041	11802
121828	51041	11802
121829	51041	11802
121830	51041	11801
121831	51042	11801
121832	51042	11800
121833	51043	11800
121834	51043	11799
121835	51043	11799
121836	51043	11798
121837	51044	11798
121838	51044	11798
121839	51044	11797
121840	51044	11797
121841	51045	11796
121842	51045	11796
121843	51046	11795
121844	51046	11795
121845	51046	11794
121846	51046	11794
121847	51047	11794
121848	51047	11793
121849	51047	11793
121850	51048	11792
121851	51048	11792
121852	51049	11791
121853	51049	11791
121854	51049	11790
121855	51049	11790
121856	51050	11790
121857	51050	11789
121858	51050	11789
121859	51051	11788
121860	51051	11788
121861	51051	11787
121862	51052	11787
121863	51052	11786
121864	51052	11786
121865	51052	11786
121866	51053	11785
121867	51053	11785
121868	51053	11784
121869	51054	11784
121870	51054	11783
121871	51054	11783
121872	51054	11782
121873	51055	11782
121874	51055	11782
121875	51055	11781
121876	51055	11781
121877	51056	11780
121878	51056	11780
121879	51057	11779
121880	51057	11779
121881	51057	11778
121882	51058	11778
121883	51058	11778
121884	51058	11777
121885	51058	11777
121886	51059	11776
121887	51059	11776
121888	51059	11775
121889	51060	11775
121890	51060	11774
121891	51060	11774
121892	51060	11773
121893	51061	11773
121894	51061	11773
121895	51061	11772
121896	51061	11772
121897	51062	11771
121898	51062	11771
121899	51062	11770
121900	51063	11770
121901	51063	11769
121902	51063	11769
121903	51063	11769
121904	51064	11768
121905	51064	11768
121906	51064	11767
121907	51064	11767
121908	51065	11766
121909	51065	11766
121910	51065	11765
121911	51066	11765
121912	51066	11764
121913	51066	11764
121914	51066	11764
121915	51067	11763
121916	51067	11763
121917	51067	11762
121918	51067	11762
121919	51068	11761
121920	51068	11761
121921	51068	11760
121922	51069	11760
121923	51069	11759
121924	51069	11759
121925	51069	11759
121926	51070	11758
121927	51070	11758
121928	51070	11757
121929	51070	11757
121930	51071	11756
121931	51071	11756
121932	51071	11755
121933	51071	11755
121934	51072	11754
121935	51072	11754
121936	51072	11754
121937	51073	11753
121938	51073	11753
121939	51073	11752
121940	51074	11752
121941	51074	11751
121942	51074	11751
121943	51075	11750
121944	51075	11750
121945	51075	11750
121946	51075	11749
121947	51076	11749
121948	51076	11748
121949	51076	11748
121950	51077	11747
121951	51077	11747
121952	51077	11746
121953	51077	11746
121954	51078	11746
121955	51078	11745
121956	51078	11745
121957	51078	11744
121958	51079	11744
121959	51079	11743
121960	51079	11743
121961	51080	11742
121962	51080	11742
121963	51080	11741
121964	51080	11741
121965	51081	11741
121966	51081	11740
121967	51081	11740
121968	51082	11739
121969	51082	11739
121970	51082	11738
121971	51082	11738
121972	51083	11737
121973	51083	11737
121974	51083	11736
121975	51083	11736
121976	51084	11736
121977	51084	11735
121978	51084	11735
121979	51085	11734
121980	51085	11734
121981	51085	11733
121982	51085	11733
121983	51086	11732
121984	51086	11732
121985	51086	11732
121986	51086	11731
121987	51087	11731
121988	51087	11730
121989	51087	11730
121990	51088	11729
121991	51088	11729
121992	51088	11728
121993	51088	11728
121994	51089	11727
121995	51089	11727
121996	51089	11727
121997	51090	11726
121998	51090	11726
121999	51091	11725
122000	51091	11725
122001	51092	11725
122002	51092	11724
122003	51092	11724
122004	51093	11723
122005	51093	11723
122006	51093	11722
122007	51094	11722
122008	51094	11722
122009	51094	11721
122010	51095	11721
122011	51095	11720
122012	51095	11720
122013	51096	11719
122014	51096	11719
122015	51097	11718
122016	51097	11718
122017	51097	11718
122018	51098	11717
122019	51098	11717
122020	51098	11716
122021	51098	11716
122022	51099	11715
122023	51099	11715
122024	51100	11715
122025	51101	11714
122026	51101	11714
122027	51101	11713
122028	51101	11713
122029	51102	11712
122030	51102	11712
122031	51102	11712
122032	51103	11711
122033	51104	11711
122034	51104	11710
122035	51104	11710
122036	51104	11709
122037	51105	11709
122038	51105	11709
122039	51106	11708
122040	51106	11708
122041	51106	11707
122042	51107	11707
122043	51107	11706
122044	51107	11706
122045	51108	11706
122046	51108	11705
122047	51108	11705
122048	51109	11704
122049	51109	11704
122050	51110	11703
122051	51110	11703
122052	51110	11703
122053	51111	11702
122054	51111	11702
122055	51112	11701
122056	51112	11701
122057	51113	11701
122058	51113	11700
122059	51113	11700
122060	51114	11699
122061	51114	11699
122062	51114	11698
122063	51115	11698
122064	51115	11697
122065	51116	11697
122066	51116	11697
122067	51117	11696
122068	51117	11696
122069	51117	11695
122070	51118	11695
122071	51118	11695
122072	51118	11694
122073	51118	11694
122074	51119	11693
122075	51119	11693
122076	51120	11692
122077	51120	11692
122078	51121	11692
122079	51121	11691
122080	51121	11691
122081	51122	11690
122082	51122	11690
122083	51122	11689
122084	51123	11689
122085	51123	11688
122086	51123	11688
122087	51124	11688
122088	51124	11687
122089	51124	11687
122090	51124	11686
122091	51125	11686
122092	51125	11685
122093	51125	11685
122094	51126	11684
122095	51126	11684
122096	51126	11684
122097	51126	11683
122098	51127	11683
122099	51127	11682
122100	51127	11682
122101	51128	11681
122102	51128	11681
122103	51128	11680
122104	51128	11680
122105	51129	11680
122106	51130	11679
122107	51130	11679
122108	51130	11678
122109	51130	11678
122110	51131	11677
122111	51131	11677
122112	51132	11677
122113	51132	11676
122114	51133	11676
122115	51133	11675
122116	51134	11675
122117	51134	11675
122118	51134	11674
122119	51135	11674
122120	51135	11673
122121	51136	11673
122122	51136	11672
122123	51136	11672
122124	51136	11671
122125	51137	11671
122126	51137	11671
122127	51138	11670
122128	51138	11670
122129	51138	11669
122130	51138	11669
122131	51139	11668
122132	51139	11668
122133	51139	11667
122134	51140	11667
122135	51140	11667
122136	51140	11666
122137	51141	11666
122138	51141	11665
122139	51141	11665
122140	51142	11664
122141	51142	11664
122142	51142	11664
122143	51143	11663
122144	51143	11663
122145	51143	11662
122146	51143	11662
122147	51144	11661
122148	51144	11661
122149	51145	11660
122150	51145	11660
122151	51145	11660
122152	51145	11659
122153	51146	11659
122154	51146	11658
122155	51147	11658
122156	51147	11658
122157	51148	11657
122158	51148	11657
122159	51148	11656
122160	51149	11656
122161	51149	11655
122162	51149	11655
122163	51150	11654
122164	51150	11654
122165	51150	11654
122166	51150	11653
122167	51151	11653
122168	51151	11652
122169	51151	11652
122170	51152	11651
122171	51152	11651
122172	51152	11650
122173	51153	11650
122174	51153	11650
122175	51154	11649
122176	51154	11649
122177	51154	11648
122178	51154	11648
122179	51155	11647
122180	51155	11647
122181	51155	11647
122182	51156	11646
122183	51156	11646
122184	51156	11645
122185	51156	11645
122186	51157	11644
122187	51157	11644
122188	51158	11643
122189	51158	11643
122190	51158	11643
122191	51159	11642
122192	51159	11642
122193	51159	11641
122194	51159	11641
122195	51160	11640
122196	51160	11640
122197	51161	11639
122198	51161	11639
122199	51161	11639
122200	51161	11638
122201	51162	11638
122202	51162	11637
122203	51162	11637
122204	51162	11636
122205	51163	11636
122206	51163	11635
122207	51163	11635
122208	51164	11635
122209	51164	11634
122210	51164	11634
122211	51165	11633
122212	51165	11633
122213	51165	11632
122214	51165	11632
122215	51166	11631
122216	51166	11631
122217	51166	11630
122218	51167	11630
122219	51167	11630
122220	51167	11629
122221	51167	11629
122222	51168	11628
122223	51168	11628
122224	51168	11627
122225	51169	11627
122226	51169	11626
122227	51169	11626
122228	51169	11626
122229	51170	11625
122230	51170	11625
122231	51171	11624
122232	51172	11624
122233	51172	11624
122234	51173	11623
122235	51173	11623
122236	51173	11622
122237	51174	11622
122238	51174	11621
122239	51174	11621
122240	51174	11621
122241	51175	11620
122242	51175	11620
122243	51176	11619
122244	51176	11619
122245	51176	11618
122246	51176	11618
122247	51177	11617
122248	51177	11617
122249	51177	11617
122250	51178	11616
122251	51179	11616
122252	51179	11615
122253	51180	11615
122254	51180	11615
122255	51181	11614
122256	51181	11614
122257	51181	11613
122258	51182	11613
122259	51182	11612
122260	51182	11612
122261	51182	11612
122262	51183	11611
122263	51183	11611
122264	51183	11610
122265	51184	11610
122266	51185	11609
122267	51187	11610
122268	51188	11609
122269	51189	11609
122270	51189	11608
122271	51189	11608
122272	51189	11607
122273	51190	11607
122274	51190	11607
122275	51190	11606
122276	51191	11606
122277	51191	11605
122278	51191	11605
122279	51192	11604
122280	51192	11604
122281	51192	11603
122282	51193	11603
122283	51193	11603
122284	51194	11602
122285	51195	11602
122286	51195	11602
122287	51195	11601
122288	51196	11601
122289	51196	11600
122290	51196	11600
122291	51196	11599
122292	51197	11599
122293	51197	11598
122294	51198	11598
122295	51198	11598
122296	51199	11597
122297	51199	11597
122298	51200	11597
122299	51200	11596
122300	51200	11596
122301	51201	11595
122302	51201	11595
122303	51201	11594
122304	51202	11594
122305	51202	11593
122306	51202	11593
122307	51203	11593
122308	51203	11592
122309	51203	11592
122310	51204	11591
122311	51204	11591
122312	51204	11590
122313	51205	11590
122314	51205	11589
122315	51205	11589
122316	51205	11589
122317	51206	11588
122318	51206	11588
122319	51207	11587
122320	51207	11587
122321	51207	11586
122322	51208	11586
122323	51208	11585
122324	51208	11585
122325	51208	11585
122326	51209	11584
122327	51209	11584
122328	51209	11583
122329	51210	11583
122330	51210	11582
122331	51210	11582
122332	51210	11581
122333	51211	11581
122334	51211	11581
122335	51211	11580
122336	51212	11580
122337	51212	11579
122338	51212	11579
122339	51213	11578
122340	51213	11578
122341	51213	11577
122342	51213	11577
122343	51214	11577
122344	51214	11576
122345	51214	11576
122346	51215	11575
122347	51215	11575
122348	51215	11574
122349	51215	11574
122350	51216	11573
122351	51216	11573
122352	51216	11573
122353	51217	11572
122354	51217	11572
122355	51217	11571
122356	51217	11571
122357	51218	11570
122358	51218	11570
122359	51218	11569
122360	51219	11569
122361	51219	11568
122362	51219	11568
122363	51220	11568
122364	51220	11567
122365	51220	11567
122366	51220	11566
122367	51221	11566
122368	51221	11565
122369	51221	11565
122370	51222	11564
122371	51222	11564
122372	51223	11564
122373	51223	11563
122374	51224	11563
122375	51224	11562
122376	51224	11562
122377	51225	11562
122378	51225	11561
122379	51226	11561
122380	51227	11560
122381	51227	11560
122382	51227	11560
122383	51228	11559
122384	51228	11559
122385	51228	11558
122386	51229	11558
122387	51229	11557
122388	51230	11557
122389	51230	11557
122390	51230	11556
122391	51230	11556
122392	51231	11555
122393	51231	11555
122394	51231	11554
122395	51232	11554
122396	51232	11553
122397	51232	11553
122398	51233	11553
122399	51233	11552
122400	51233	11552
122401	51234	11551
122402	51234	11551
122403	51235	11550
122404	51235	11550
122405	51235	11550
122406	51235	11549
122407	51236	11549
122408	51236	11548
122409	51237	11548
122410	51237	11547
122411	51238	11547
122412	51238	11547
122413	51238	11546
122414	51239	11546
122415	51239	11545
122416	51239	11545
122417	51239	11544
122418	51240	11544
122419	51240	11544
122420	51240	11543
122421	51241	11543
122422	51241	11542
122423	51241	11542
122424	51242	11541
122425	51242	11541
122426	51242	11540
122427	51243	11540
122428	51243	11540
122429	51244	11539
122430	51244	11539
122431	51245	11538
122432	51245	11538
122433	51245	11537
122434	51245	11537
122435	51246	11537
122436	51246	11536
122437	51246	11536
122438	51247	11535
122439	51247	11535
122440	51247	11534
122441	51248	11534
122442	51249	11534
122443	51249	11533
122444	51250	11533
122445	51250	11532
122446	51251	11532
122447	51252	11532
122448	51252	11531
122449	51253	11531
122450	51253	11531
122451	51254	11530
122452	51254	11530
122453	51255	11529
122454	51255	11529
122455	51255	11528
122456	51256	11528
122457	51256	11528
122458	51256	11527
122459	51257	11527
122460	51257	11526
122461	51257	11526
122462	51258	11525
122463	51258	11525
122464	51259	11525
122465	51259	11524
122466	51259	11524
122467	51260	11523
122468	51260	11523
122469	51261	11523
122470	51261	11522
122471	51261	11522
122472	51262	11521
122473	51263	11521
122474	51263	11520
122475	51263	11520
122476	51264	11520
122477	51264	11519
122478	51264	11519
122479	51265	11518
122480	51265	11518
122481	51265	11517
122482	51265	11517
122483	51266	11517
122484	51266	11516
122485	51267	11516
122486	51267	11515
122487	51267	11515
122488	51268	11514
122489	51268	11514
122490	51269	11513
122491	51269	11513
122492	51269	11513
122493	51270	11512
122494	51270	11512
122495	51270	11511
122496	51271	11511
122497	51271	11510
122498	51271	11510
122499	51271	11510
122500	51272	11509
122501	51272	11509
122502	51272	11508
122503	51273	11508
122504	51273	11507
122505	51273	11507
122506	51274	11506
122507	51274	11506
122508	51275	11506
122509	51275	11505
122510	51275	11505
122511	51275	11504
122512	51276	11504
122513	51276	11503
122514	51276	11503
122515	51277	11503
122516	51277	11502
122517	51277	11502
122518	51277	11501
122519	51278	11501
122520	51279	11500
122521	51279	11500
122522	51279	11499
122523	51279	11499
122524	51280	11499
122525	51280	11498
122526	51280	11498
122527	51281	11497
122528	51281	11497
122529	51282	11496
122530	51282	11496
122531	51282	11496
122532	51283	11495
122533	51283	11495
122534	51283	11494
122535	51284	11494
122536	51284	11493
122537	51284	11493
122538	51284	11492
122539	51285	11492
122540	51285	11492
122541	51285	11491
122542	51286	11491
122543	51286	11490
122544	51286	11490
122545	51287	11489
122546	51287	11489
122547	51287	11488
122548	51288	11488
122549	51288	11488
122550	51288	11487
122551	51288	11487
122552	51289	11486
122553	51289	11486
122554	51289	11485
122555	51290	11485
122556	51290	11485
122557	51291	11484
122558	51291	11484
122559	51292	11483
122560	51292	11483
122561	51293	11483
122562	51293	11482
122563	51293	11482
122564	51293	11481
122565	51294	11481
122566	51294	11480
122567	51295	11480
122568	51295	11480
122569	51296	11479
122570	51296	11479
122571	51297	11478
122572	51297	11478
122573	51297	11477
122574	51298	11477
122575	51298	11477
122576	51299	11476
122577	51299	11476
122578	51300	11475
122579	51300	11475
122580	51300	11475
122581	51301	11474
122582	51301	11474
122583	51302	11473
122584	51302	11473
122585	51302	11472
122586	51302	11472
122587	51303	11471
122588	51303	11471
122589	51303	11471
122590	51304	11470
122591	51304	11470
122592	51304	11469
122593	51305	11469
122594	51305	11468
122595	51305	11468
122596	51305	11467
122597	51306	11467
122598	51306	11467
122599	51306	11466
122600	51307	11466
122601	51307	11465
122602	51307	11465
122603	51307	11464
122604	51308	11464
122605	51308	11463
122606	51308	11463
122607	51309	11463
122608	51309	11462
122609	51310	11462
122610	51310	11461
122611	51310	11461
122612	51310	11460
122613	51311	11460
122614	51311	11459
122615	51311	11459
122616	51312	11459
122617	51312	11458
122618	51313	11458
122619	51313	11457
122620	51313	11457
122621	51313	11456
122622	51314	11456
122623	51314	11456
122624	51314	11455
122625	51315	11455
122626	51315	11454
122627	51315	11454
122628	51316	11453
122629	51316	11453
122630	51316	11452
122631	51316	11452
122632	51317	11452
122633	51317	11451
122634	51318	11451
122635	51318	11450
122636	51318	11450
122637	51319	11449
122638	51319	11449
122639	51319	11449
122640	51320	11448
122641	51320	11448
122642	51320	11447
122643	51321	11447
122644	51321	11446
122645	51321	11446
122646	51321	11445
122647	51322	11445
122648	51322	11445
122649	51322	11444
122650	51323	11444
122651	51323	11443
122652	51323	11443
122653	51324	11442
122654	51324	11442
122655	51324	11441
122656	51325	11441
122657	51325	11441
122658	51325	11440
122659	51325	11440
122660	51326	11439
122661	51326	11439
122662	51326	11438
122663	51327	11438
122664	51327	11437
122665	51327	11437
122666	51328	11437
122667	51328	11436
122668	51328	11436
122669	51328	11435
122670	51329	11435
122671	51329	11434
122672	51329	11434
122673	51330	11434
122674	51331	11433
122675	51331	11433
122676	51331	11432
122677	51332	11432
122678	51332	11431
122679	51332	11431
122680	51332	11430
122681	51333	11430
122682	51333	11430
122683	51334	11429
122684	51334	11429
122685	51334	11428
122686	51335	11428
122687	51335	11427
122688	51335	11427
122689	51335	11427
122690	51336	11426
122691	51337	11426
122692	51337	11425
122693	51337	11425
122694	51337	11424
122695	51338	11424
122696	51338	11424
122697	51338	11423
122698	51339	11423
122699	51339	11422
122700	51339	11422
122701	51340	11421
122702	51340	11421
122703	51340	11420
122704	51341	11420
122705	51341	11420
122706	51342	11419
122707	51342	11419
122708	51343	11419
122709	51343	11418
122710	51344	11418
122711	51344	11417
122712	51344	11417
122713	51344	11416
122714	51345	11416
122715	51345	11415
122716	51346	11415
122717	51346	11415
122718	51347	11414
122719	51347	11414
122720	51347	11413
122721	51348	11413
122722	51348	11412
122723	51348	11412
122724	51349	11412
122725	51349	11411
122726	51350	11411
122727	51350	11410
122728	51350	11410
122729	51351	11410
122730	51351	11409
122731	51352	11409
122732	51352	11408
122733	51352	11408
122734	51353	11407
122735	51353	11407
122736	51353	11407
122737	51354	11406
122738	51354	11406
122739	51354	11405
122740	51355	11405
122741	51355	11404
122742	51355	11404
122743	51356	11403
122744	51356	11403
122745	51356	11403
122746	51357	11402
122747	51357	11402
122748	51357	11401
122749	51358	11401
122750	51358	11400
122751	51358	11400
122752	51358	11399
122753	51359	11399
122754	51360	11399
122755	51360	11398
122756	51360	11398
122757	51360	11397
122758	51361	11397
122759	51361	11396
122760	51361	11396
122761	51362	11396
122762	51362	11395
122763	51363	11395
122764	51363	11394
122765	51363	11394
122766	51363	11393
122767	51364	11393
122768	51365	11393
122769	51365	11392
122770	51365	11392
122771	51365	11391
122772	51366	11391
122773	51366	11390
122774	51366	11390
122775	51367	11389
122776	51367	11389
122777	51367	11389
122778	51367	11388
122779	51368	11388
122780	51368	11387
122781	51368	11387
122782	51369	11386
122783	51370	11386
122784	51370	11386
122785	51371	11385
122786	51371	11385
122787	51372	11384
122788	51372	11384
122789	51372	11384
122790	51372	11383
122791	51373	11383
122792	51373	11382
122793	51374	11382
122794	51374	11381
122795	51374	11381
122796	51374	11380
122797	51375	11380
122798	51375	11380
122799	51375	11379
122800	51376	11379
122801	51376	11378
122802	51376	11378
122803	51376	11377
122804	51377	11377
122805	51377	11376
122806	51378	11376
122807	51378	11376
122808	51378	11375
122809	51379	11375
122810	51379	11374
122811	51379	11374
122812	51380	11373
122813	51380	11373
122814	51380	11373
122815	51380	11372
122816	51381	11372
122817	51381	11371
122818	51381	11371
122819	51381	11370
122820	51382	11370
122821	51382	11369
122822	51382	11369
122823	51383	11369
122824	51383	11368
122825	51383	11368
122826	51383	11367
122827	51384	11367
122828	51384	11366
122829	51385	11366
122830	51385	11366
122831	51386	11365
122832	51386	11365
122833	51387	11364
122834	51387	11364
122835	51387	11363
122836	51387	11363
122837	51388	11363
122838	51389	11362
122839	51389	11362
122840	51390	11361
122841	51390	11361
122842	51391	11361
122843	51391	11360
122844	51391	11360
122845	51392	11359
122846	51392	11359
122847	51392	11358
122848	51393	11358
122849	51393	11358
122850	51394	11357
122851	51394	11357
122852	51394	11356
122853	51394	11356
122854	51395	11355
122855	51395	11355
122856	51395	11354
122857	51396	11354
122858	51396	11354
122859	51397	11353
122860	51398	11353
122861	51398	11353
122862	51399	11352
122863	51399	11352
122864	51399	11351
122865	51400	11351
122866	51400	11350
122867	51400	11350
122868	51400	11349
122869	51401	11349
122870	51401	11349
122871	51402	11348
122872	51402	11348
122873	51402	11347
122874	51403	11347
122875	51403	11346
122876	51403	11346
122877	51403	11346
122878	51404	11345
122879	51404	11345
122880	51405	11344
122881	51405	11344
122882	51405	11343
122883	51405	11343
122884	51406	11342
122885	51406	11342
122886	51406	11342
122887	51407	11341
122888	51407	11341
122889	51407	11340
122890	51407	11340
122891	51408	11339
122892	51408	11339
122893	51408	11338
122894	51408	11338
122895	51409	11338
122896	51410	11337
122897	51410	11337
122898	51410	11336
122899	51411	11336
122900	51411	11335
122901	51411	11335
122902	51411	11335
122903	51412	11334
122904	51412	11334
122905	51412	11333
122906	51413	11333
122907	51413	11332
122908	51414	11332
122909	51414	11332
122910	51415	11331
122911	51415	11331
122912	51415	11330
122913	51415	11330
122914	51416	11329
122915	51416	11329
122916	51416	11328
122917	51417	11328
122918	51417	11328
122919	51417	11327
122920	51417	11327
122921	51418	11326
122922	51418	11326
122923	51418	11325
122924	51419	11325
122925	51419	11324
122926	51419	11324
122927	51419	11324
122928	51420	11323
122929	51420	11323
122930	51420	11322
122931	51420	11322
122932	51421	11321
122933	51421	11321
122934	51421	11320
122935	51422	11320
122936	51422	11320
122937	51422	11319
122938	51423	11319
122939	51423	11318
122940	51424	11318
122941	51424	11317
122942	51424	11317
122943	51425	11317
122944	51425	11316
122945	51425	11316
122946	51425	11315
122947	51426	11315
122948	51426	11314
122949	51427	11314
122950	51427	11313
122951	51427	11313
122952	51427	11313
122953	51428	11312
122954	51428	11312
122955	51428	11311
122956	51429	11311
122957	51429	11310
122958	51429	11310
122959	51429	11309
122960	51430	11309
122961	51430	11309
122962	51430	11308
122963	51431	11308
122964	51431	11307
122965	51431	11307
122966	51432	11306
122967	51432	11306
122968	51433	11306
122969	51433	11305
122970	51433	11305
122971	51434	11304
122972	51434	11304
122973	51434	11303
122974	51434	11303
122975	51435	11302
122976	51435	11302
122977	51435	11302
122978	51436	11301
122979	51436	11301
122980	51436	11300
122981	51436	11300
122982	51437	11299
122983	51437	11299
122984	51437	11298
122985	51438	11298
122986	51438	11297
122987	51438	11297
122988	51438	11297
122989	51439	11296
122990	51439	11296
122991	51440	11295
122992	51440	11295
122993	51440	11294
122994	51440	11294
122995	51441	11293
122996	51442	11293
122997	51442	11293
122998	51442	11292
122999	51443	11292
123000	51443	11291
123001	51443	11291
123002	51444	11291
123003	51444	11290
123004	51444	11290
123005	51444	11289
123006	51445	11289
123007	51446	11288
123008	51446	11288
123009	51446	11288
123010	51447	11287
123011	51447	11287
123012	51447	11286
123013	51447	11286
123014	51448	11285
123015	51448	11285
123016	51448	11284
123017	51448	11284
123018	51449	11284
123019	51449	11283
123020	51449	11283
123021	51449	11282
123022	51450	11282
123023	51450	11281
123024	51450	11281
123025	51450	11280
123026	51451	11280
123027	51451	11280
123028	51452	11279
123029	51452	11279
123030	51453	11278
123031	51453	11278
123032	51454	11277
123033	51454	11277
123034	51454	11277
123035	51455	11276
123036	51455	11276
123037	51455	11275
123038	51456	11275
123039	51456	11274
123040	51456	11274
123041	51457	11274
123042	51457	11273
123043	51457	11273
123044	51458	11272
123045	51458	11272
123046	51458	11271
123047	51458	11271
123048	51459	11270
123049	51459	11270
123050	51459	11270
123051	51460	11269
123052	51460	11269
123053	51460	11268
123054	51460	11268
123055	51461	11267
123056	51461	11267
123057	51461	11266
123058	51462	11266
123059	51462	11266
123060	51462	11265
123061	51463	11265
123062	51463	11264
123063	51463	11264
123064	51463	11263
123065	51463	11263
123066	51464	11262
123067	51464	11262
123068	51465	11262
123069	51465	11261
123070	51465	11261
123071	51465	11260
123072	51466	11260
123073	51466	11259
123074	51466	11259
123075	51467	11258
123076	51467	11258
123077	51467	11258
123078	51467	11257
123079	51468	11257
123080	51468	11256
123081	51468	11256
123082	51468	11255
123083	51469	11255
123084	51469	11254
123085	51469	11254
123086	51470	11253
123087	51470	11253
123088	51470	11253
123089	51470	11252
123090	51471	11252
123091	51471	11251
123092	51471	11251
123093	51472	11250
123094	51472	11250
123095	51472	11249
123096	51473	11249
123097	51473	11249
123098	51473	11248
123099	51473	11248
123100	51474	11247
123101	51474	11247
123102	51474	11246
123103	51475	11246
123104	51475	11245
123105	51475	11245
123106	51475	11245
123107	51476	11244
123108	51476	11244
123109	51476	11243
123110	51476	11243
123111	51477	11242
123112	51477	11242
123113	51477	11241
123114	51478	11241
123115	51478	11240
123116	51478	11240
123117	51478	11240
